0.313508466902138,1,215
1.5374900109502354,1,216
1.798159068989483,1,217
2.770485783721021,1,218
2.987115879376166,1,219
3.2828509755741773,1,220
3.8906376581238846,1,221
5.579621662559944,1,223
6.509704808251633,1,224
6.626341155993671,1,225
7.049196191512559,1,226
8.62550156230763,1,227
9.439207614380168,1,228
9.900600639234737,1,229
10.61099326013651,1,230
12.174059485496116,1,231
12.762003074951918,1,232
14.348527751065657,1,234
16.16189789350377,1,235
17.732220968376602,1,236
18.406560291415936,1,237
18.60016825015945,1,238
19.33026502587262,1,239
22.90152597515646,1,242
23.19690476464116,1,243
24.501459427376755,1,244
25.283000358713554,1,245
25.552422839259496,1,246
28.334628823003598,1,248
28.681553831342793,1,249
29.835395192186592,1,251
30.170067570537007,1,252
30.69788078742866,1,253
30.953283994078372,1,254
31.414682449010265,1,255
31.69618863787,1,256
32.6674032589814,1,257
36.17166925541719,1,259
37.30279691233324,1,260
39.334067047902046,1,262
39.58079307577301,1,263
41.011639561675885,1,265
42.39674960200105,1,266
43.81442671959062,1,267
44.32206636388327,1,268
47.04934493392786,1,270
47.26368192021477,1,271
47.66448004044928,1,272
49.386737555098215,1,273
51.542728077237115,1,274
53.328903192040244,1,276
53.712323391350004,1,277
53.76784452523184,1,278
54.57842607406379,1,279
55.73070020288949,1,280
56.87104688066227,1,281
57.23329032531893,1,282
59.27599431970669,1,284
60.57469385733507,1,285
62.87353228001795,1,286
63.14006261048272,1,287
66.73094855749181,1,288
69.09691521653522,1,289
69.27871038845689,1,290
69.61209819101553,1,291
71.73536780377229,1,292
72.735049999996,1,293
75.54082520614189,1,295
75.89491645357651,1,296
79.11894613459044,1,297
81.61895822186709,1,299
83.8369871193777,1,300
84.88743627832972,1,301
86.92863805132679,1,302
87.01554448869575,1,303
89.03090631897382,1,305
90.43231495280548,1,306
94.01998780397047,1,308
94.14275973703998,1,309
96.83394504866854,1,310
96.9249854608717,1,311
98.67719117219283,1,314
99.8408835782218,1,315
100.16739681544149,1,316
100.45744488567236,1,317
101.08658408490992,1,318
103.80548962756984,1,320
104.83463066219717,1,321
105.76676942459345,1,322
105.79742438111279,1,323
108.10928973086791,1,325
109.54722201432871,1,326
110.97823429439521,1,328
111.54890151868351,1,329
112.63208857404176,1,330
112.9597253886265,1,332
114.77326766372873,1,334
115.43483723815571,1,335
119.43044362492812,1,337
121.0581922654705,1,339
121.23271007577974,1,340
121.61576787543504,1,341
123.34251926781286,1,342
124.4406983839794,1,343
125.77920185703134,1,344
126.576858646127,1,345
126.93212160901575,1,346
127.76706834314713,1,347
127.86345389578241,1,348
128.42897770017402,1,349
128.66544672549156,1,350
129.1700136220647,1,351
129.46435071972664,1,352
129.59250533255576,1,353
130.02367067974387,1,354
131.87266468798026,1,355
132.21295887436924,1,356
132.94635524656346,1,357
133.32954767994582,1,358
136.89000695791773,1,360
138.06774847751544,1,362
139.18613084579192,1,363
140.92658098771687,1,364
142.12055296618394,1,365
143.1476696413088,1,366
144.11858343574477,1,368
145.41246876991025,1,370
146.46774569776784,1,371
147.57832867155898,1,372
147.76023154240005,1,373
149.0740648574874,1,374
149.28036814533093,1,375
149.44787121249138,1,376
150.25005731677993,1,377
150.93385605438704,1,378
151.62176214652575,1,379
151.63834213575217,1,380
152.2183157350053,1,381
154.35996741133664,1,382
156.79654748091593,1,385
159.3758997270881,1,387
159.65580160678402,1,388
161.23049495862162,1,389
163.20311611022044,1,390
163.28660064897772,1,391
164.71331464495557,1,392
164.97163478423326,1,393
165.11436159673548,1,394
166.51461081205372,1,395
166.56463229817476,1,396
167.50373795389208,1,397
168.87663847771174,1,399
172.46689660018504,1,402
173.12499551737716,1,403
177.3865109469045,1,406
177.69496742426884,1,407
177.89334718214783,1,408
180.72811792795704,1,411
181.5314794046868,1,412
182.11123074229067,1,414
182.1876842248063,1,415
184.23404486834553,1,417
186.5720545420997,1,419
187.04107711065248,1,422
187.2471657914267,1,423
189.86224543995837,1,424
189.8636115956492,1,425
190.21100382655374,1,426
190.40082371862746,1,427
191.4692954610005,1,428
191.52446412422412,1,429
192.1727978055248,1,430
196.28660839035464,1,431
196.3682786146317,1,432
201.24500051006336,1,433
201.564688420971,1,434
201.788586756379,1,435
202.1206546001232,1,436
202.66101026039715,1,437
203.57749005683664,1,438
205.14534370222768,1,439
205.17876499535762,1,440
205.28869714584874,1,441
205.81624343423658,1,442
206.68298362888046,1,443
207.30781629409157,1,444
208.65926324484983,1,446
210.10088492232748,1,447
211.69355698480533,1,448
212.87208172322937,1,449
215.36622931249946,1,450
215.82411612199715,1,451
217.05617641534187,1,452
217.85855254242367,1,454
217.94467083321294,1,455
218.8411813846792,1,457
220.4023821780523,1,458
221.8406218246793,1,459
223.90417423927073,1,461
225.80252276371868,1,463
226.08861251020846,1,465
226.61727144786627,1,466
227.49328090443836,1,468
229.05115639430096,1,469
229.8274007243265,1,470
230.04515600269752,1,471
230.6324909548995,1,472
233.04566161006105,1,473
233.63864629225628,1,474
233.876589266977,1,476
234.1689108790988,1,477
234.92304411757783,1,478
235.07040272167526,1,479
235.22602665772132,1,480
235.81953339115168,1,481
238.52230050902494,1,483
238.8841192393123,1,484
238.92771482271507,1,485
239.57297478423132,1,486
239.66266773062225,1,487
240.81766278034536,1,488
240.8431616278217,1,489
241.46671630423472,1,490
242.0916168431717,1,491
242.4961090033213,1,492
248.15041299793342,1,495
248.98541142400492,1,496
249.67740779596866,1,497
250.282711994121,1,498
250.37741919698297,1,499
250.41676333421233,1,500
251.21678666031048,1,501
252.83302754128476,1,502
252.9907799109408,1,503
255.46718400195059,1,504
257.2218789771334,1,507
257.9271720654572,1,508
258.58903490114426,1,509
259.1449355633055,1,510
260.4079130984711,1,511
261.59464856492013,1,512
261.77116262703544,1,513
261.9193498317054,1,514
263.4918497487925,1,515
263.55990328276647,1,516
263.65903800703785,1,517
264.6242700106699,1,518
267.36695479680543,1,519
268.32751593766795,1,521
268.4400705631833,1,522
268.78596651691134,1,523
269.2535668653591,1,524
269.8776463122121,1,525
270.3061283481245,1,527
271.18062086334754,1,528
271.8879507921516,1,529
272.884315722349,1,530
274.306620465111,1,531
274.5410396418042,1,532
274.69030781268,1,533
